DIST-00001 | 6.754 | 5.449 | 0.9392 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03024 | 6.090 | 5.812 | 0.2136 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03025 | 2.267 | 0.536 | 1.2742 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03026 | 4.370 | 4.606 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03027 | 1.702 | 0.968 | 0.4987 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03028 | 7.045 | 6.477 | 0.3658 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03029 | 5.919 | 4.677 | 0.95 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03030 | 8.232 | 6.743 | 0.8596 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03031 | 3.041 | 1.015 | 1.631 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03032 | 2.247 | 2.118 | 0.0767 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03033 | 7.504 | 4.344 | 2.5263 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03034 | 5.298 | 4.979 | 0.216 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03035 | 3.194 | 3.406 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03036 | 3.844 | 4.033 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03037 | 7.713 | 7.552 | 0.0791 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03038 | 3.208 | 1.419 | 1.486 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03039 | 1.608 | 1.566 | 0.0077 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03040 | 6.495 | 3.192 | 2.9777 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03041 | 4.201 | 3.234 | 0.7973 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03042 | 3.911 | 2.250 | 1.4157 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03043 | 7.177 | 6.992 | 0.097 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03044 | 2.813 | -0.656 | 3.0242 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03045 | 4.420 | 3.153 | 1.0673 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03046 | 3.505 | 3.696 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03047 | 6.110 | 5.902 | 0.1648 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03048 | 5.476 | 5.050 | 0.3075 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03049 | 5.947 | 4.200 | 1.427 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03050 | 2.746 | 2.123 | 0.4901 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03051 | 3.620 | 0.199 | 3.1623 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03052 | 3.487 | 2.821 | 0.5073 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03053 | 6.450 | 4.929 | 1.1444 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03054 | 5.834 | 3.245 | 2.2793 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03055 | 2.523 | 0.348 | 1.7661 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03056 | 2.558 | 0.643 | 1.4939 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03057 | 4.728 | 2.085 | 2.4269 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03058 | 8.151 | 6.322 | 1.1235 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03059 | 7.167 | 5.185 | 1.4214 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03060 | 2.939 | 1.749 | 0.9264 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03061 | 5.137 | 4.834 | 0.2316 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03062 | 7.881 | 5.322 | 1.7911 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03063 | 2.124 | 1.235 | 0.6334 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03064 | 4.218 | 4.483 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03065 | 2.882 | 1.918 | 0.7129 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03066 | 4.162 | 2.664 | 1.2722 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03067 | 1.584 | 0.210 | 0.9731 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03068 | 3.197 | 3.108 | 0.0661 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03069 | 6.784 | 5.593 | 0.8387 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03070 | 1.762 | 0.264 | 1.0681 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03071 | 3.698 | 0.322 | 3.131 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03072 | 3.275 | 0.955 | 2.0253 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03073 | 6.634 | 3.216 | 3.0864 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03074 | 3.781 | 0.995 | 2.5657 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03075 | 6.790 | 5.567 | 0.8451 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03076 | 7.844 | 7.654 | 0.1358 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03077 | 6.855 | 4.684 | 1.6986 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03078 | 8.335 | 7.068 | 0.7068 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03079 | 7.681 | 6.598 | 0.6589 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03080 | 4.025 | 4.166 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03081 | 6.966 | 5.271 | 1.2526 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03082 | 2.969 | 0.642 | 1.9528 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03083 | 1.721 | -0.309 | 1.4131 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03084 | 4.663 | 2.437 | 1.9686 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03085 | 5.660 | 3.858 | 1.498 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03086 | 8.147 | 7.351 | 0.4318 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03087 | 2.852 | 1.599 | 0.9796 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03088 | 7.147 | 6.451 | 0.4613 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03089 | 2.863 | -0.339 | 2.7299 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03090 | 5.686 | 2.830 | 2.6161 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03091 | 1.683 | -1.605 | 2.4091 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03092 | 7.031 | 6.893 | 0.0975 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03093 | 8.471 | 5.934 | 1.6049 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03094 | 8.111 | 4.949 | 2.3133 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03095 | 5.870 | 4.648 | 0.9301 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03096 | 7.633 | 4.636 | 2.3276 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03097 | 4.375 | 2.666 | 1.49 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03098 | 3.167 | -0.052 | 2.8798 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03099 | 3.874 | 0.519 | 3.1627 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03100 | 2.316 | 1.464 | 0.6321 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03101 | 5.352 | 2.133 | 3.0588 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03102 | 6.772 | 5.027 | 1.3204 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03103 | 2.722 | 0.016 | 2.2889 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03104 | 5.502 | 4.081 | 1.1755 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03105 | 8.127 | 5.056 | 2.1926 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03106 | 6.975 | 4.188 | 2.2832 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03107 | 5.876 | 2.730 | 2.8972 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03108 | 3.924 | 3.294 | 0.5081 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03109 | 5.021 | 4.712 | 0.2411 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03110 | 7.126 | 4.509 | 2.0239 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03111 | 5.574 | 3.738 | 1.5204 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03112 | 5.091 | 4.533 | 0.4214 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03113 | 6.981 | 4.082 | 2.3886 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03114 | 5.000 | 5.499 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03115 | 5.661 | 4.811 | 0.6528 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03116 | 2.726 | 0.468 | 1.8477 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03117 | 3.644 | 2.011 | 1.3695 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03118 | 6.711 | 5.212 | 1.0824 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03119 | 6.215 | 4.010 | 1.8523 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03120 | 8.005 | 5.655 | 1.6093 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03121 | 2.073 | 1.350 | 0.5 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03122 | 6.455 | 4.871 | 1.1931 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03123 | 5.306 | 4.063 | 1.0136 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03124 | 5.825 | 3.436 | 2.0731 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03125 | 5.297 | 3.111 | 1.9194 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03126 | 3.929 | 2.116 | 1.5732 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03127 | 4.231 | 4.022 | 0.1209 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03128 | 1.962 | 1.788 | 0.1443 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03129 | 5.704 | 5.767 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03130 | 7.762 | 7.823 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03131 | 7.671 | 7.367 | 0.1645 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03132 | 4.869 | 1.739 | 2.9876 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03133 | 5.747 | 4.142 | 1.2703 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03134 | 3.245 | 1.788 | 1.2166 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03135 | 5.981 | 4.933 | 0.7914 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03136 | 5.630 | 5.938 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03137 | 5.025 | 1.626 | 3.3238 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03138 | 6.342 | 2.973 | 3.0765 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03139 | 3.939 | 4.146 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03140 | 3.551 | 1.015 | 2.2389 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03141 | 5.022 | 1.783 | 3.1322 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03142 | 1.763 | 1.536 | 0.1078 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03143 | 6.344 | 3.246 | 2.775 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03144 | 4.636 | 2.774 | 1.6071 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03145 | 4.793 | 4.652 | 0.1135 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03146 | 6.861 | 6.199 | 0.4407 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03147 | 6.540 | 5.363 | 0.8342 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03148 | 2.843 | -0.313 | 2.7046 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03149 | 1.659 | -1.331 | 2.1919 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03150 | 7.624 | 4.158 | 2.7931 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03151 | 6.774 | 3.734 | 2.6229 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03152 | 5.644 | 2.680 | 2.7361 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03153 | 5.925 | 3.300 | 2.2623 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03154 | 7.942 | 5.151 | 1.9896 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03155 | 5.289 | 3.402 | 1.5962 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03156 | 2.164 | 0.603 | 1.127 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03157 | 5.479 | 4.414 | 0.8126 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03158 | 6.659 | 5.449 | 0.865 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03159 | 7.588 | 5.493 | 1.483 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03160 | 3.690 | 1.587 | 1.8329 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03161 | 6.759 | 5.740 | 0.6903 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03162 | 1.780 | 0.207 | 1.1221 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03163 | 6.781 | 5.738 | 0.7097 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03164 | 5.667 | 4.687 | 0.7395 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03165 | 6.662 | 3.669 | 2.5587 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03166 | 4.230 | 1.650 | 2.3209 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03167 | 7.964 | 6.274 | 1.0424 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03168 | 4.354 | 1.151 | 3.0573 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03169 | 2.402 | 1.789 | 0.442 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03170 | 3.467 | 1.561 | 1.6081 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03171 | 6.004 | 2.946 | 2.7787 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03172 | 3.500 | 0.353 | 2.8808 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03173 | 6.788 | 3.367 | 3.0151 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03174 | 1.759 | -1.067 | 2.1089 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03175 | 2.039 | 1.320 | 0.4852 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03176 | 7.692 | 6.828 | 0.4914 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03177 | 5.302 | 2.015 | 3.1285 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03178 | 6.065 | 3.196 | 2.5598 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03179 | 3.753 | 2.506 | 1.045 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03180 | 7.099 | 4.600 | 1.9596 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03181 | 6.981 | 4.141 | 2.351 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03182 | 6.604 | 5.992 | 0.421 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03183 | 6.357 | 5.452 | 0.6243 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03184 | 3.176 | 2.847 | 0.2409 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-03185 | 7.543 | 5.251 | 1.6264 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-03186 | 5.786 | 6.255 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
